seed,config,episode_id,regime,is_critical,t0_frame,t0_time_s,t,time_s,p_t,H_t,is_suppressed,y_frame_clean,phase
42,baseline_fixed,144,progressive,1,56,5.8333,67,6.9792,0.63743,0.9448,0,1.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,68,7.0833,0.64041,0.94235,0,1.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,69,7.1875,0.62607,0.95364,0,1.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,70,7.2917,0.68875,0.89461,0,1.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,71,7.3958,0.68873,0.89464,0,1.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,72,7.5,0.65849,0.92626,0,1.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,73,7.6042,0.63206,0.94907,0,1.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,74,7.7083,0.08296,0.41254,0,1.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,75,7.8125,0.07549,0.38607,0,0.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,76,7.9167,0.06417,0.34377,0,0.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,77,8.0208,0.0671,0.35501,0,0.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,78,8.125,0.06087,0.33089,0,0.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,79,8.2292,0.0615,0.33339,0,0.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,80,8.3333,0.06375,0.34214,0,0.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,81,8.4375,0.0667,0.35349,0,0.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,82,8.5417,0.06665,0.35331,0,0.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,83,8.6458,0.06266,0.33791,0,0.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,84,8.75,0.06233,0.33662,0,0.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,85,8.8542,0.0696,0.36443,0,0.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,86,8.9583,0.06289,0.3388,0,0.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,87,9.0625,0.06215,0.33592,0,0.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,88,9.1667,0.05983,0.32678,0,0.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,89,9.2708,0.06138,0.33288,0,0.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,90,9.375,0.06028,0.32856,0,0.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,91,9.4792,0.06477,0.34609,0,0.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,92,9.5833,0.05902,0.32354,0,0.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,93,9.6875,0.06158,0.33369,0,0.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,94,9.7917,0.06145,0.33316,0,0.0,post_onset
42,baseline_fixed,144,progressive,1,56,5.8333,95,9.8958,0.06339,0.34078,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,0,0.0,0.06684,0.35404,0,0.0,stable
42,baseline_fixed,145,abrupt,1,28,2.9167,1,0.1042,0.06145,0.33317,0,0.0,stable
42,baseline_fixed,145,abrupt,1,28,2.9167,2,0.2083,0.06342,0.34087,0,0.0,stable
42,baseline_fixed,145,abrupt,1,28,2.9167,3,0.3125,0.06486,0.34644,0,0.0,stable
42,baseline_fixed,145,abrupt,1,28,2.9167,4,0.4167,0.06216,0.33597,0,0.0,stable
42,baseline_fixed,145,abrupt,1,28,2.9167,5,0.5208,0.06826,0.3594,0,0.0,stable
42,baseline_fixed,145,abrupt,1,28,2.9167,6,0.625,0.0678,0.35765,0,0.0,stable
42,baseline_fixed,145,abrupt,1,28,2.9167,7,0.7292,0.06587,0.35032,0,0.0,stable
42,baseline_fixed,145,abrupt,1,28,2.9167,8,0.8333,0.06722,0.35545,0,0.0,stable
42,baseline_fixed,145,abrupt,1,28,2.9167,9,0.9375,0.06549,0.34886,0,0.0,stable
42,baseline_fixed,145,abrupt,1,28,2.9167,10,1.0417,0.0631,0.33964,0,0.0,stable
42,baseline_fixed,145,abrupt,1,28,2.9167,11,1.1458,0.06116,0.33203,0,0.0,stable
42,baseline_fixed,145,abrupt,1,28,2.9167,12,1.25,0.06442,0.34474,0,0.0,stable
42,baseline_fixed,145,abrupt,1,28,2.9167,13,1.3542,0.06216,0.33597,0,0.0,stable
42,baseline_fixed,145,abrupt,1,28,2.9167,14,1.4583,0.0622,0.3361,0,0.0,stable
42,baseline_fixed,145,abrupt,1,28,2.9167,15,1.5625,0.06477,0.34608,0,0.0,stable
42,baseline_fixed,145,abrupt,1,28,2.9167,16,1.6667,0.06615,0.35139,0,0.0,stable
42,baseline_fixed,145,abrupt,1,28,2.9167,17,1.7708,0.06378,0.34227,0,0.0,stable
42,baseline_fixed,145,abrupt,1,28,2.9167,18,1.875,0.06842,0.36,0,0.0,pre_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,19,1.9792,0.06338,0.34072,0,0.0,pre_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,20,2.0833,0.06654,0.35289,0,0.0,pre_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,21,2.1875,0.06351,0.34124,0,0.0,pre_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,22,2.2917,0.0651,0.34737,0,0.0,pre_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,23,2.3958,0.06701,0.35468,0,0.0,pre_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,24,2.5,0.06794,0.3582,0,0.0,pre_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,25,2.6042,0.07787,0.39465,0,0.0,pre_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,26,2.7083,0.37181,0.95205,0,0.0,pre_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,27,2.8125,0.40919,0.97607,0,0.0,pre_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,28,2.9167,0.51562,0.9993,0,1.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,29,3.0208,0.59197,0.97545,0,1.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,30,3.125,0.61037,0.96456,0,1.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,31,3.2292,0.65662,0.92802,0,1.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,32,3.3333,0.61997,0.95807,0,1.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,33,3.4375,0.62837,0.95192,0,1.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,34,3.5417,0.63486,0.94687,0,1.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,35,3.6458,0.62116,0.95722,0,1.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,36,3.75,0.6083,0.96589,0,1.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,37,3.8542,0.59978,0.97108,0,1.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,38,3.9583,0.59148,0.97572,0,1.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,39,4.0625,0.60291,0.96922,0,1.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,40,4.1667,0.55524,0.99118,0,1.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,41,4.2708,0.50969,0.99973,0,1.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,42,4.375,0.08038,0.40352,0,1.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,43,4.4792,0.07344,0.37863,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,44,4.5833,0.07195,0.37316,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,45,4.6875,0.0633,0.34039,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,46,4.7917,0.0661,0.35121,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,47,4.8958,0.0613,0.33257,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,48,5.0,0.05965,0.32605,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,49,5.1042,0.06573,0.34979,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,50,5.2083,0.06411,0.34356,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,51,5.3125,0.06921,0.36296,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,52,5.4167,0.06214,0.33589,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,53,5.5208,0.06248,0.3372,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,54,5.625,0.06326,0.34024,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,55,5.7292,0.06397,0.34301,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,56,5.8333,0.06254,0.33743,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,57,5.9375,0.06094,0.33116,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,58,6.0417,0.06383,0.34246,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,59,6.1458,0.06121,0.33225,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,60,6.25,0.06723,0.35549,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,61,6.3542,0.06581,0.35008,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,62,6.4583,0.06549,0.34887,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,63,6.5625,0.06091,0.33105,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,64,6.6667,0.06439,0.34462,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,65,6.7708,0.06303,0.33937,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,66,6.875,0.06277,0.33835,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,67,6.9792,0.06434,0.34443,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,68,7.0833,0.06308,0.33954,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,69,7.1875,0.06392,0.34281,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,70,7.2917,0.06412,0.3436,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,71,7.3958,0.06133,0.33269,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,72,7.5,0.06387,0.34261,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,73,7.6042,0.06257,0.33756,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,74,7.7083,0.06076,0.33046,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,75,7.8125,0.06124,0.33233,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,76,7.9167,0.06103,0.33153,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,77,8.0208,0.06445,0.34485,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,78,8.125,0.0653,0.34812,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,79,8.2292,0.06118,0.33209,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,80,8.3333,0.06266,0.3379,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,81,8.4375,0.06476,0.34607,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,82,8.5417,0.06321,0.34007,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,83,8.6458,0.06489,0.34655,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,84,8.75,0.06222,0.3362,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,85,8.8542,0.06304,0.33939,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,86,8.9583,0.06586,0.35029,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,87,9.0625,0.06234,0.33668,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,88,9.1667,0.06578,0.34997,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,89,9.2708,0.06392,0.34283,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,90,9.375,0.06591,0.35048,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,91,9.4792,0.06504,0.34714,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,92,9.5833,0.06096,0.33123,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,93,9.6875,0.06172,0.33422,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,94,9.7917,0.06004,0.32761,0,0.0,post_onset
42,baseline_fixed,145,abrupt,1,28,2.9167,95,9.8958,0.06434,0.34442,0,0.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,0,0.0,0.0702,0.36669,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,1,0.1042,0.07597,0.38782,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,2,0.2083,0.07296,0.37686,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,3,0.3125,0.07641,0.38941,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,4,0.4167,0.07504,0.38446,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,5,0.5208,0.0769,0.39116,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,6,0.625,0.07229,0.37441,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,7,0.7292,0.07239,0.37476,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,8,0.8333,0.08159,0.40774,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,9,0.9375,0.07372,0.37964,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,10,1.0417,0.07836,0.39639,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,11,1.1458,0.07926,0.39956,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,12,1.25,0.08353,0.41451,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,13,1.3542,0.08243,0.4107,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,14,1.4583,0.07867,0.39748,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,15,1.5625,0.08487,0.41911,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,16,1.6667,0.07957,0.40065,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,17,1.7708,0.08115,0.40623,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,18,1.875,0.08311,0.41303,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,19,1.9792,0.08606,0.42319,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,20,2.0833,0.08485,0.41905,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,21,2.1875,0.09093,0.43958,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,22,2.2917,0.09228,0.44405,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,23,2.3958,0.07505,0.38448,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,24,2.5,0.08297,0.41254,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,25,2.6042,0.0784,0.3965,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,26,2.7083,0.076,0.38793,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,27,2.8125,0.07799,0.39506,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,28,2.9167,0.08351,0.41442,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,29,3.0208,0.08854,0.43158,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,30,3.125,0.08208,0.40946,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,31,3.2292,0.08381,0.41547,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,32,3.3333,0.08431,0.41717,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,33,3.4375,0.08543,0.42102,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,34,3.5417,0.08641,0.42436,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,35,3.6458,0.07883,0.39804,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,36,3.75,0.08111,0.40609,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,37,3.8542,0.0937,0.4487,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,38,3.9583,0.15609,0.62488,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,39,4.0625,0.15451,0.62101,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,40,4.1667,0.16668,0.65005,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,41,4.2708,0.17075,0.65941,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,42,4.375,0.15495,0.62209,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,43,4.4792,0.16528,0.6468,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,44,4.5833,0.17666,0.67271,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,45,4.6875,0.2015,0.72491,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,46,4.7917,0.16539,0.64704,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,47,4.8958,0.17722,0.67396,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,48,5.0,0.1825,0.68551,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,49,5.1042,0.18028,0.68068,0,0.0,stable
42,baseline_fixed,146,progressive,1,60,6.25,50,5.2083,0.17967,0.67935,0,0.0,pre_onset
42,baseline_fixed,146,progressive,1,60,6.25,51,5.3125,0.1813,0.6829,0,0.0,pre_onset
42,baseline_fixed,146,progressive,1,60,6.25,52,5.4167,0.19696,0.71581,0,0.0,pre_onset
42,baseline_fixed,146,progressive,1,60,6.25,53,5.5208,0.19266,0.70701,0,0.0,pre_onset
42,baseline_fixed,146,progressive,1,60,6.25,54,5.625,0.19781,0.71753,0,0.0,pre_onset
42,baseline_fixed,146,progressive,1,60,6.25,55,5.7292,0.19646,0.71478,0,0.0,pre_onset
42,baseline_fixed,146,progressive,1,60,6.25,56,5.8333,0.18639,0.69386,0,0.0,pre_onset
42,baseline_fixed,146,progressive,1,60,6.25,57,5.9375,0.19943,0.72079,0,0.0,pre_onset
42,baseline_fixed,146,progressive,1,60,6.25,58,6.0417,0.20317,0.72823,0,0.0,pre_onset
42,baseline_fixed,146,progressive,1,60,6.25,59,6.1458,0.22685,0.77248,0,0.0,pre_onset
42,baseline_fixed,146,progressive,1,60,6.25,60,6.25,0.49102,0.99977,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,61,6.3542,0.52921,0.99754,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,62,6.4583,0.54439,0.99431,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,63,6.5625,0.56095,0.98925,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,64,6.6667,0.61011,0.96473,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,65,6.7708,0.6359,0.94603,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,66,6.875,0.6615,0.92338,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,67,6.9792,0.64707,0.93666,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,68,7.0833,0.64983,0.93422,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,69,7.1875,0.64032,0.94242,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,70,7.2917,0.63533,0.94649,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,71,7.3958,0.6318,0.94928,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,72,7.5,0.63204,0.94909,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,73,7.6042,0.579,0.98191,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,74,7.7083,0.13815,0.57938,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,75,7.8125,0.11828,0.52439,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,76,7.9167,0.10908,0.49714,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,77,8.0208,0.09774,0.4618,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,78,8.125,0.09345,0.44789,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,79,8.2292,0.09936,0.46696,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,80,8.3333,0.09407,0.4499,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,81,8.4375,0.09727,0.46028,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,82,8.5417,0.10585,0.48726,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,83,8.6458,0.10771,0.49296,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,84,8.75,0.09571,0.45525,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,85,8.8542,0.08853,0.43153,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,86,8.9583,0.1032,0.47905,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,87,9.0625,0.08508,0.41983,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,88,9.1667,0.07844,0.39666,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,89,9.2708,0.08248,0.41085,0,1.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,90,9.375,0.07298,0.37696,0,0.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,91,9.4792,0.07825,0.39598,0,0.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,92,9.5833,0.07277,0.37618,0,0.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,93,9.6875,0.07051,0.36783,0,0.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,94,9.7917,0.06734,0.35592,0,0.0,post_onset
42,baseline_fixed,146,progressive,1,60,6.25,95,9.8958,0.06779,0.35762,0,0.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,0,0.0,0.07449,0.38247,0,0.0,stable
42,baseline_fixed,147,abrupt,1,24,2.5,1,0.1042,0.07363,0.37934,0,0.0,stable
42,baseline_fixed,147,abrupt,1,24,2.5,2,0.2083,0.07495,0.38413,0,0.0,stable
42,baseline_fixed,147,abrupt,1,24,2.5,3,0.3125,0.07915,0.39917,0,0.0,stable
42,baseline_fixed,147,abrupt,1,24,2.5,4,0.4167,0.08046,0.4038,0,0.0,stable
42,baseline_fixed,147,abrupt,1,24,2.5,5,0.5208,0.08346,0.41424,0,0.0,stable
42,baseline_fixed,147,abrupt,1,24,2.5,6,0.625,0.0784,0.39652,0,0.0,stable
42,baseline_fixed,147,abrupt,1,24,2.5,7,0.7292,0.07872,0.39766,0,0.0,stable
42,baseline_fixed,147,abrupt,1,24,2.5,8,0.8333,0.08049,0.40392,0,0.0,stable
42,baseline_fixed,147,abrupt,1,24,2.5,9,0.9375,0.08071,0.40466,0,0.0,stable
42,baseline_fixed,147,abrupt,1,24,2.5,10,1.0417,0.07706,0.39172,0,0.0,stable
42,baseline_fixed,147,abrupt,1,24,2.5,11,1.1458,0.07972,0.40118,0,0.0,stable
42,baseline_fixed,147,abrupt,1,24,2.5,12,1.25,0.08024,0.40301,0,0.0,stable
42,baseline_fixed,147,abrupt,1,24,2.5,13,1.3542,0.07706,0.39174,0,0.0,stable
42,baseline_fixed,147,abrupt,1,24,2.5,14,1.4583,0.0767,0.39043,0,0.0,pre_onset
42,baseline_fixed,147,abrupt,1,24,2.5,15,1.5625,0.07619,0.38861,0,0.0,pre_onset
42,baseline_fixed,147,abrupt,1,24,2.5,16,1.6667,0.07907,0.39891,0,0.0,pre_onset
42,baseline_fixed,147,abrupt,1,24,2.5,17,1.7708,0.0787,0.39759,0,0.0,pre_onset
42,baseline_fixed,147,abrupt,1,24,2.5,18,1.875,0.0858,0.42228,0,0.0,pre_onset
42,baseline_fixed,147,abrupt,1,24,2.5,19,1.9792,0.07865,0.39742,0,0.0,pre_onset
42,baseline_fixed,147,abrupt,1,24,2.5,20,2.0833,0.08532,0.42066,0,0.0,pre_onset
42,baseline_fixed,147,abrupt,1,24,2.5,21,2.1875,0.0841,0.41645,0,0.0,pre_onset
42,baseline_fixed,147,abrupt,1,24,2.5,22,2.2917,0.27462,0.84801,0,0.0,pre_onset
42,baseline_fixed,147,abrupt,1,24,2.5,23,2.3958,0.30833,0.89124,0,0.0,pre_onset
42,baseline_fixed,147,abrupt,1,24,2.5,24,2.5,0.3567,0.93991,0,1.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,25,2.6042,0.41966,0.98129,0,1.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,26,2.7083,0.45625,0.99447,0,1.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,27,2.8125,0.52043,0.9988,0,1.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,28,2.9167,0.70631,0.87344,0,1.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,29,3.0208,0.71404,0.86344,0,1.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,30,3.125,0.73071,0.84045,0,1.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,31,3.2292,0.71262,0.86531,0,1.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,32,3.3333,0.71342,0.86426,0,1.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,33,3.4375,0.70451,0.87571,0,1.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,34,3.5417,0.69705,0.88487,0,1.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,35,3.6458,0.68922,0.89407,0,1.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,36,3.75,0.69891,0.88262,0,1.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,37,3.8542,0.65788,0.92683,0,1.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,38,3.9583,0.40976,0.97638,0,1.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,39,4.0625,0.38772,0.96331,0,1.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,40,4.1667,0.37049,0.95105,0,1.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,41,4.2708,0.36589,0.94746,0,1.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,42,4.375,0.33945,0.92429,0,0.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,43,4.4792,0.35645,0.9397,0,0.0,post_onset
42,baseline_fixed,147,abrupt,1,24,2.5,44,4.5833,0.30485,0.88714,0,0.0,post_onset
